Customer ID,Status,days_ago_joined,Age,accum_points,points_per_day,days_ago_last_arrived,arrivals_count,Australia,China,Hong Kong,Indonesia,Japan,Malaysia,Philippines,Singapore,Taiwan,Thailand,United Arab Emirates,United States of America,Diamond,Jade,Platinum,Royal,Ruby
26778,1,257,37,0,0,-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26779,1,257,39,0,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26780,1,257,38,0,0,-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26781,1,257,35,0,0,-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26782,1,257,31,0,0,-11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26783,1,257,40,0,0,-11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26784,1,257,43,15200,59.14,75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26785,1,257,40,15700,61.09,127,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26786,1,257,33,0,0,127,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26787,1,257,38,0,0,127,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26788,1,257,64,8000,31.13,236,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26789,1,257,45,0,0,236,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26799,1,250,47,0,0,236,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26800,1,250,47,3900,15.6,172,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26801,1,250,38,0,0,172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26802,1,250,74,16650,66.6,-290,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26803,1,250,35,36500,146,10,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26804,1,250,37,0,0,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26807,1,250,51,0,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26809,1,250,38,26200,104.8,-106,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26810,1,250,36,8300,33.2,-32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26811,1,250,43,11400,45.6,181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26812,1,250,36,15760,63.04,206,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26813,1,250,43,16400,65.6,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26814,1,250,34,0,0,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26815,1,250,38,0,0,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26816,1,250,43,0,0,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26817,1,250,45,0,0,89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26821,1,250,44,0,0,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26822,1,250,52,10100,40.4,-109,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26823,1,250,39,0,0,-109,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26824,1,250,43,6400,25.6,-95,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26825,1,250,36,0,0,-95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26826,1,250,36,0,0,-95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26827,1,250,35,29700,118.8,-115,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26828,1,250,54,1400,5.6,176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26829,1,250,50,6400,25.6,-82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26830,1,250,33,26300,105.2,75,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26831,1,250,46,0,0,75,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26832,1,250,46,0,0,75,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26833,1,250,41,29400,117.6,71,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26835,1,250,52,0,0,-241,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26836,1,250,39,0,0,-241,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26837,1,250,55,15200,60.8,-83,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26838,1,250,41,0,0,-83,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26839,1,250,36,0,0,-83,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26840,1,250,42,3600,14.4,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26841,1,250,43,0,0,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26842,1,250,37,0,0,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26843,1,250,56,0,0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26848,1,244,29,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26850,1,244,65,5500,22.54,98,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26851,1,244,42,4200,17.21,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26852,1,244,27,9400,38.52,170,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26853,1,244,46,0,0,170,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26854,1,244,57,0,0,170,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26855,1,244,44,8000,32.79,124,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26856,1,244,39,0,0,124,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26857,1,244,35,0,0,124,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26859,1,244,61,54600,223.77,-214,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26861,1,244,50,0,0,-214,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26862,1,244,35,0,0,-214,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26863,1,244,44,0,0,-214,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26864,1,244,47,5800,23.77,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26865,1,244,42,0,0,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26866,1,244,26,5400,22.13,210,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26867,1,244,39,0,0,210,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26868,1,244,50,7760,31.8,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26870,1,244,45,0,0,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26871,1,244,31,11400,46.72,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26872,1,244,37,49080,201.15,-142,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26873,1,244,33,0,0,-142,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26874,1,244,46,0,0,-142,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26875,1,244,42,0,0,-142,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26876,1,244,44,18300,75,-95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26877,1,244,36,5800,23.77,-77,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26878,1,244,51,6900,28.28,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26880,1,244,20,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26881,1,244,75,14400,59.02,-142,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26882,1,244,35,0,0,-142,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26884,1,244,39,13150,53.89,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26886,1,244,44,0,0,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26887,1,244,34,5800,23.77,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26888,1,244,38,0,0,94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26889,1,244,34,0,0,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26890,1,244,45,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26891,1,244,34,0,0,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26892,1,244,38,0,0,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26893,1,244,41,0,0,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26894,0,244,47,0,0,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26896,1,244,33,0,0,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26897,1,244,41,0,0,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26899,1,244,40,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26900,1,244,40,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26901,1,244,39,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26902,1,244,55,40200,164.75,24,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26903,1,244,47,0,0,24,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26904,1,244,47,18900,77.46,-241,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26905,1,244,46,6960,28.52,80,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26906,1,244,29,0,0,80,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26907,1,244,31,0,0,80,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26908,1,244,38,14200,58.2,-86,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26909,1,244,45,0,0,-86,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26916,1,236,49,53900,228.39,-349,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26918,1,236,42,16400,69.49,-50,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26919,1,236,41,0,0,-50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26920,1,236,43,0,0,-50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26922,1,236,34,0,0,-50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26923,1,236,30,3400,14.41,111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26924,1,236,32,4800,20.34,151,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26925,1,236,64,0,0,151,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26926,1,236,67,6000,25.42,-27,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26927,0,236,63,0,0,-27,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26929,1,236,46,0,0,-27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26930,1,236,34,6900,29.24,-9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26931,1,236,48,7860,33.31,-42,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26932,1,236,33,800,3.39,-47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26933,1,236,32,52400,222.03,108,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26934,1,236,33,11400,48.31,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26935,1,236,37,0,0,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26936,1,236,36,0,0,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26937,1,236,43,0,0,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26938,1,236,38,0,0,50,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26941,1,236,39,0,0,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26942,0,236,43,0,0,50,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26943,1,236,47,20500,86.86,-67,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26944,1,236,38,16440,69.66,-43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26946,1,236,41,26300,111.44,-112,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26948,1,236,31,0,0,-112,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26949,1,236,43,0,0,-112,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26950,1,236,41,0,0,-112,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26951,1,236,33,0,0,-112,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26952,1,236,35,0,0,-112,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26953,1,236,30,3400,14.41,199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26954,1,236,41,0,0,199,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26955,1,236,32,22100,93.64,-147,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26958,1,236,43,19500,82.63,88,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26959,1,236,37,6300,26.69,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26960,1,236,43,19600,83.05,137,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26962,1,236,53,0,0,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26963,1,236,65,0,0,137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26971,1,229,36,0,0,137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26972,1,229,67,7700,33.62,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26973,1,229,39,23800,103.93,-7,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26974,1,229,35,7000,30.57,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26975,1,229,53,6200,27.07,32,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26976,1,229,34,0,0,32,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26977,1,229,33,0,0,32,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26978,1,229,32,1300,5.68,77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26979,1,229,39,13200,57.64,-20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26980,1,229,34,0,0,-20,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26981,1,229,45,13900,60.7,68,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26982,1,229,43,0,0,68,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26983,1,229,41,2400,10.48,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26984,1,229,60,14500,63.32,81,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26985,1,229,36,0,0,81,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26986,1,229,40,13000,56.77,49,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26987,1,229,37,7000,30.57,-99,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
26988,1,229,38,0,0,-99,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26989,1,229,57,9600,41.92,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26990,1,229,31,0,0,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26991,1,229,43,0,0,47,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26992,1,229,32,0,0,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26993,1,229,49,0,0,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26994,1,229,28,0,0,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26995,1,229,41,28400,124.02,-40,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26996,1,229,38,0,0,-40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26997,1,229,34,3900,17.03,-54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26998,1,229,35,37700,164.63,134,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26999,1,229,28,0,0,134,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27000,1,229,39,0,0,134,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27001,1,229,35,0,0,134,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27003,1,229,45,39950,174.45,35,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27004,1,229,34,0,0,35,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27006,1,229,35,11000,48.03,-95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27007,1,229,41,0,0,-95,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27008,1,229,59,14100,61.57,-180,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27009,1,229,39,0,0,-180,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27010,1,229,33,5800,25.33,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27011,1,229,63,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27012,1,229,49,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27013,1,229,59,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27014,1,229,33,8350,36.46,-9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27015,1,229,35,10650,46.51,82,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27025,1,222,56,11900,53.6,-45,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27026,1,222,42,0,0,-45,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27027,1,222,64,7800,35.14,104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27028,1,222,35,17500,78.83,-313,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27029,0,222,30,12800,57.66,131,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27030,1,222,51,9000,40.54,62,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27031,1,222,29,5800,26.13,49,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27032,1,222,55,9600,43.24,77,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27033,1,222,39,11100,50,-76,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27034,1,222,46,0,0,-76,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27035,1,222,32,3650,16.44,-36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27036,1,222,28,15900,71.62,75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27037,1,222,47,0,0,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27038,1,222,29,13800,62.16,-155,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27039,1,222,41,0,0,-155,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27040,1,222,29,5700,25.68,180,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27041,1,222,53,4400,19.82,90,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27043,1,222,36,6300,28.38,-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27044,1,222,27,0,0,-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27045,1,222,70,0,0,-10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27046,1,222,38,0,0,-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27047,1,222,53,0,0,-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27048,1,222,54,0,0,-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27049,1,222,40,6800,30.63,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27050,1,222,33,15400,69.37,-153,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27051,1,222,35,10800,48.65,-58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27052,1,222,25,5100,22.97,67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27053,1,222,40,0,0,67,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27054,1,222,45,13100,59.01,135,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27055,1,222,35,0,0,135,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27061,1,215,49,0,0,135,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27062,1,215,41,0,0,135,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27063,1,215,44,13100,60.93,113,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27065,1,215,34,0,0,113,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27067,1,215,47,12600,58.6,159,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27068,1,215,30,6300,29.3,-152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27069,1,215,35,5200,24.19,100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27070,1,215,70,0,0,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27071,1,215,54,2600,12.09,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27072,1,215,36,15000,69.77,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27073,1,215,64,0,0,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27074,1,215,41,20550,95.58,156,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27075,1,215,42,5800,26.98,194,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27076,1,215,35,1800,8.37,150,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27077,1,215,57,0,0,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27078,1,215,35,36800,171.16,-197,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27079,1,215,24,0,0,-197,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27080,1,215,29,7200,33.49,-124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27082,1,215,30,2800,13.02,156,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27083,1,215,51,9500,44.19,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27085,1,215,43,0,0,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27087,1,215,35,4700,21.86,-22,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27088,1,215,39,0,0,-22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27089,1,215,30,0,0,-22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27090,1,215,46,0,0,-22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27091,1,215,44,7300,33.95,-144,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27092,1,215,42,13000,60.47,123,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27093,1,215,32,19900,92.56,-42,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27094,1,215,37,19700,91.63,-186,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27095,1,215,62,0,0,-186,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27096,1,215,38,0,0,-186,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27097,1,215,60,6400,29.77,-150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27098,1,215,36,9500,44.19,-193,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27099,1,215,31,3250,15.12,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27100,1,215,37,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27101,1,215,36,29900,139.07,159,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27102,1,215,28,0,0,159,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27104,1,215,39,20600,95.81,-12,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27105,1,215,33,0,0,-12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27106,1,215,37,14000,65.12,-73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27109,1,215,43,10600,49.3,-106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27110,1,215,61,26800,124.65,-69,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27111,1,215,44,12000,55.81,-278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27112,1,215,34,0,0,-278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27113,1,215,30,15800,73.49,-140,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27114,1,215,27,7600,35.35,165,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27115,1,215,32,8900,41.4,-151,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27117,1,215,57,0,0,-151,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
